name,rating,genre,year,released,score,votes,director,writer,star,country,company,runtime,log_budget,budget_vote_ratio,budget_runtime_ratio,budget_score_ratio,vote_score_ratio,budget_year_ratio,vote_year_ratio,score_runtime_ratio,budget_per_minute,votes_per_year,is_recent,is_high_budget,is_high_votes,is_high_score,actual_revenue,predicted_revenue
1602,6,0,-0.9166391215733191,1683,0.11171840377382047,-0.5779379904188704,1704,795,727,47,452,-0.3948729544907102,0.020881794659922095,0.5691489318428933,-0.3560266435052808,-0.18459623807450137,-0.644984207152066,0.048254752916592335,-0.22904392127809559,0.4190857537583117,-0.3560266435052808,-0.22904392127809559,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.03725884473864,16.021234489407686
4574,6,0,-1.6756570584196802,1374,0.3194801419754954,-0.5806496305767276,1870,3090,538,47,1391,0.7092437631336047,-0.6993629852378359,-0.016742484153429747,-0.7301664161029074,-0.6220538008633352,-0.6495760216590601,1.1630338015199455,-0.191453963166542,-0.44384148857904643,-0.7301664161029074,-0.191453963166542,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,15.737742872225162,15.84137602046676
2026,6,3,0.22188778369622245,1861,0.9427653565805192,-0.515570266788155,1315,2078,1366,46,1378,-1.0021371491840834,-1.7890510655602725,-0.4064794125142494,-0.8551497180408685,-1.4026971311837542,-0.5828838113994123,-0.3731240590431023,-0.22323734238281495,2.0351449117178904,-0.8551497180408685,-0.22323734238281495,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,1.7288616116989184,14.307188224091133,14.482583352133766
3201,6,0,0.5065195100136078,2448,-0.19992420352869145,0.3901175459361471,1713,2362,1269,14,1245,-0.7813138056592205,0.6583086097241119,-0.3455660522294495,0.4398327716560438,0.3239661243204035,0.5635862858749683,-0.34414824016068846,0.010313738822476333,0.5697416451452552,0.4398327716560438,0.010313738822476333,-0.5778472811348693,1.7145495713329897,1.7246275470237273,-0.5784152954945421,18.810814484965423,18.54551502667421
4706,5,6,0.3167650258020176,241,0.11171840377382047,-0.03832159900528922,750,886,967,47,1397,-0.22925544684706298,0.6225731838300977,-0.27735124733247657,0.25589330406273075,0.06733962460057853,0.0005238083586828032,-0.31656335994662127,-0.08999163720690148,0.24069646721672588,0.25589330406273075,-0.08999163720690148,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,18.358634176650458,18.435736109314156
5302,6,4,0.7911512363309932,2248,-0.09604333442785444,-0.3854115392110098,2043,3184,108,47,993,-0.5604904621343575,0.09579978676902329,-0.23324266034697938,-0.28107581878128984,-0.0007778782459738781,-0.40685675791119696,-0.3937983204733497,-0.1986308552476359,0.4103534110604716,-0.28107581878128984,-0.1986308552476359,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.399453323259767,16.59222359452405
2751,4,1,0.6962739942251981,1817,-0.4076859417303664,0.36842442467328956,1771,2548,148,47,1382,-0.17404961096584723,1.6046842054428663,-0.0947900717560003,3.138732330063824,0.9211467875082671,0.5718887639399843,-0.34522714345657124,-0.012672455075006764,-0.27867785615398893,3.138732330063824,-0.012672455075006764,-0.5778472811348693,1.7145495713329897,1.7246275470237273,-0.5784152954945421,19.839215190527025,19.57740645803699
4130,6,0,-1.8654115426312703,2395,0.007837534672983475,-0.6077660321552996,751,1048,1079,42,1206,0.9300671066584677,-0.9254937215810581,0.4161217807418646,-0.7816402553308005,-0.5114399505490133,-0.6804025472670113,2.359162358602667,-0.21529149757874672,-0.8479355891139815,-0.7816402553308005,-0.21529149757874672,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,14.796417557953626,15.274477658889948
4262,6,9,-1.9602887847370654,11,0.21559927287465747,-0.4504909029995824,919,1005,426,47,582,-0.9469313133028677,-2.3338948600829883,-0.4362532105433813,-0.886996208873336,-1.2304009185078408,-0.4952591265905937,3.3672495093125057,0.3806468627263707,1.2042372624162647,-0.886996208873336,0.3806468627263707,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.70509834196653,14.781336900507743
3677,6,0,0.9809057205425834,2535,-0.9270902872345532,-0.3854115392110098,1782,683,1313,47,1007,-0.670902133896789,0.46076441438458926,-0.1052845680758915,0.11627945559306406,0.879159401248608,-0.37076182251877915,-0.4050199110752477,-0.20204842290529967,-0.26914888464360553,0.11627945559306406,-0.20204842290529967,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.672866521211443,17.165036760380715
